,year,month,metro,city,houseCnt,powerUsage,bill
12,2015,06,충청북도,청주시 서원구,105533,202.57,22977
13,2015,06,충청북도,음성군,49535,180.7,20272
0,2015,06,충청남도,천안시 동남구,121108,199.76,22821
1,2015,06,충청남도,청양군,17260,169.32,19868
2,2015,06,충청남도,태안군,32571,180.1,21455
3,2015,06,충청남도,천안시 서북구,163889,204.89,23182
4,2015,06,충청남도,공주시,56887,183.13,21064
5,2015,06,충청남도,서산시,84117,200.02,22715
6,2015,06,충청남도,계룡시,18655,211.44,23641
7,2015,06,충청남도,부여군,35115,183.83,22552
8,2015,06,충청남도,홍성군,51658,181.04,20956
9,2015,06,충청남도,예산군,42578,186.98,21552
10,2015,06,충청남도,당진시,91075,188.55,21768
11,2015,06,충청남도,보령시,51229,192.62,22111
12,2015,06,충청남도,아산시,139339,200.01,22635
13,2015,06,충청남도,금산군,29821,165.48,19077
14,2015,06,충청남도,논산시,64218,175.12,19724
15,2015,06,충청남도,서천군,30446,179.57,21059
0,2015,06,전라북도,익산시,146575,198.88,21915
1,2015,06,전라북도,김제시,43897,181.77,21576
2,2015,06,전라북도,장수군,11911,171.93,20148
3,2015,06,전라북도,부안군,27944,187.29,22501
4,2015,06,전라북도,진안군,13286,162.61,19641
5,2015,06,전라북도,전주시 덕진구,134547,211.5,24219
6,2015,06,전라북도,정읍시,58414,185.94,20857
7,2015,06,전라북도,임실군,15062,162.41,18590
8,2015,06,전라북도,순창군,14706,166.31,19030
9,2015,06,전라북도,군산시,137338,201.41,22517
10,2015,06,전라북도,완주군,45474,181.58,20813
11,2015,06,전라북도,전주시 완산구,169498,216.98,24979
12,2015,06,전라북도,고창군,29974,176.83,21041
13,2015,06,전라북도,남원시,43747,178.89,20038
14,2015,06,전라북도,무주군,13568,170.43,19794
0,2015,06,전라남도,여수시,138929,201.0,22835
1,2015,06,전라남도,영광군,28695,176.5,20498
2,2015,06,전라남도,나주시,53127,155.06,16702
3,2015,06,전라남도,장성군,22044,165.72,19479
4,2015,06,전라남도,완도군,27028,177.89,22295
5,2015,06,전라남도,순천시,129766,207.77,23750
6,2015,06,전라남도,광양시,73454,195.36,21530
7,2015,06,전라남도,신안군,21650,149.3,13385
8,2015,06,전라남도,해남군,36986,174.87,20472
9,2015,06,전라남도,무안군,39978,199.13,23253
10,2015,06,전라남도,목포시,112225,210.81,23719
11,2015,06,전라남도,보성군,24526,167.39,18986
12,2015,06,전라남도,화순군,31849,182.32,19623
13,2015,06,전라남도,영암군,32642,167.69,17764
14,2015,06,전라남도,곡성군,16300,163.86,18864
15,2015,06,전라남도,장흥군,21354,169.0,19475
16,2015,06,전라남도,강진군,20289,167.64,19169
17,2015,06,전라남도,함평군,17870,164.18,18997
18,2015,06,전라남도,진도군,17590,169.34,20307
19,2015,06,전라남도,구례군,14597,166.92,18685
20,2015,06,전라남도,고흥군,39988,169.55,20230
21,2015,06,전라남도,담양군,21672,169.54,20728
0,2015,06,경상북도,영천시,51757,172.43,18400
1,2015,06,경상북도,군위군,13279,137.49,9206
2,2015,06,경상북도,의성군,31936,154.69,17308
3,2015,06,경상북도,청도군,24194,152.25,14655
4,2015,06,경상북도,성주군,21676,154.82,17861
5,2015,06,경상북도,포항시 북구,128317,202.95,22913
6,2015,06,경상북도,봉화군,18658,160.9,18258
7,2015,06,경상북도,경주시,142754,178.62,20203
8,2015,06,경상북도,안동시,88550,177.24,19207
9,2015,06,경상북도,구미시,207301,188.1,20342
10,2015,06,경상북도,문경시,38181,182.12,20761
11,2015,06,경상북도,경산시,143579,179.37,18553
12,2015,06,경상북도,김천시,69469,168.83,18295
13,2015,06,경상북도,영주시,55288,182.24,20114
14,2015,06,경상북도,상주시,54715,166.77,18257
15,2015,06,경상북도,울진군,31393,172.15,19968
16,2015,06,경상북도,포항시 남구,125868,188.5,21247
17,2015,06,경상북도,청송군,15308,157.73,18137
18,2015,06,경상북도,영덕군,22209,163.67,18720
19,2015,06,경상북도,고령군,16921,169.59,18797
20,2015,06,경상북도,칠곡군,63057,174.97,18899
21,2015,06,경상북도,영양군,10465,164.12,19170
22,2015,06,경상북도,예천군,25673,161.11,18049
23,2015,06,경상북도,울릉군,4569,160.21,19229
0,2015,06,경상남도,사천시,57255,195.65,21869
1,2015,06,경상남도,남해군,26690,157.94,19204
2,2015,06,경상남도,산청군,20214,158.28,17950
3,2015,06,경상남도,통영시,67177,202.16,23588
4,2015,06,경상남도,거제시,117210,238.47,28625
5,2015,06,경상남도,창원시 마산회원구,93011,228.13,25693
6,2015,06,경상남도,창원시 진해구,84275,220.77,24734
7,2015,06,경상남도,의령군,17101,145.64,16189
8,2015,06,경상남도,하동군,26150,156.08,17975
9,2015,06,경상남도,창원시 의창구,117304,223.9,26574
10,2015,06,경상남도,창원시 성산구,92389,273.79,31236
11,2015,06,경상남도,함안군,33961,203.41,23110
12,2015,06,경상남도,고성군,31071,176.62,20095
13,2015,06,경상남도,밀양시,56854,181.42,20443
14,2015,06,경상남도,합천군,27972,147.51,16636
15,2015,06,경상남도,창녕군,34704,163.19,18175
16,2015,06,경상남도,창원시 마산합포구,84694,217.46,25109
17,2015,06,경상남도,거창군,32203,178.11,19817
18,2015,06,경상남도,진주시,162556,216.18,24804
19,2015,06,경상남도,김해시,224050,220.66,25355
20,2015,06,경상남도,양산시,133462,213.04,23570
21,2015,06,경상남도,함양군,22787,167.64,19035
0,2015,06,제주특별자치도,서귀포시,71107,183.17,21193
1,2015,06,제주특별자치도,제주시,199924,192.58,21844
0,2015,07,서울특별시,종로구,80443,208.28,30455
1,2015,07,서울특별시,노원구,218409,241.86,26391
2,2015,07,서울특별시,성북구,199000,228.56,28637
3,2015,07,서울특별시,강북구,146128,212.31,24844
4,2015,07,서울특별시,마포구,181388,222.22,28083
5,2015,07,서울특별시,구로구,186727,228.71,26537
6,2015,07,서울특별시,서초구,176617,279.41,46036
7,2015,07,서울특별시,광진구,170165,213.06,27388
8,2015,07,서울특별시,용산구,117958,246.72,40240
9,2015,07,서울특별시,성동구,128369,238.62,29575
10,2015,07,서울특별시,강동구,184106,233.56,28490
11,2015,07,서울특별시,중랑구,178215,218.72,25970
12,2015,07,서울특별시,동대문구,174316,213.59,25451
13,2015,07,서울특별시,강남구,256688,263.33,42055
14,2015,07,서울특별시,서대문구,146063,212.04,25807
15,2015,07,서울특별시,강서구,244616,223.28,26759
